id,department,address_type,input_address,fixed_address,address,po_box,city,state,zip_code,geocode_results,latitude,longitude,google_formatted_address
6883,New Lenox Police Department,Street Address,"701 W Haven Ave  New Lenox, IL 60451","701 W Haven Ave New Lenox, IL 60451",701 W Haven Ave,,New Lenox,IL,60451,RANGE_INTERPOLATED,41.5118666,-87.97936639999999,"701 W Haven Ave, New Lenox, IL 60451, USA"
6884,New Windsor Police Department,Street Address,"125 N 3Rd Ave  New Windsor, IL 61465","125 N 3Rd Ave New Windsor, IL 61465",125 N 3Rd Ave,,New Windsor,IL,61465,GEOMETRIC_CENTER,41.2045857,-90.4407232,"N 3rd Ave, Windsor, IL 61465, USA"
6886,Newton Police Department,Street Address,"108 N Van Buren  Newton, IL 62448","108 N Van Buren Newton, IL 62448",108 N Van Buren,,Newton,IL,62448,RANGE_INTERPOLATED,38.9910176,-88.1612055,"108 N Van Buren St, Newton, IL 62448, USA"
6887,Niles Police Department,Street Address,"7200 N. Milwaukee Ave  Niles, IL 60714","7200 N. Milwaukee Ave Niles, IL 60714",7200 N. Milwaukee Ave,,Niles,IL,60714,ROOFTOP,42.011889,-87.80149899999999,"7200 N Milwaukee Ave, Niles, IL 60714, USA"
6888,Nokomis Police Department,Street Address,"22 N. Cedar Street  Nokomis, IL 62075","22 N. Cedar Street Nokomis, IL 62075",22 N. Cedar Street,,Nokomis,IL,62075,RANGE_INTERPOLATED,39.3005786,-89.2880591,"22 N Cedar St, Nokomis, IL 62075, USA"
6890,Norridge Police Department,Street Address,"4020 N Olcott Ave  Norridge, IL 60706","4020 N Olcott Ave Norridge, IL 60706",4020 N Olcott Ave,,Norridge,IL,60706,RANGE_INTERPOLATED,41.9529715,-87.8146156,"4020 N Olcott Ave, Norridge, IL 60706, USA"
6891,Norris City Police Department,Street Address,"406 S. DIVISION ST  Norris City, IL 62869","406 S. DIVISION ST Norris City, IL 62869",406 S. DIVISION ST,,Norris City,IL,62869,RANGE_INTERPOLATED,37.9778471,-88.32886769999999,"406 S Division St, Norris City, IL 62869, USA"
6892,North Aurora Police Department,Street Address,"25 East State Street  North Aurora, IL 60542","25 East State Street North Aurora, IL 60542",25 East State Street,,North Aurora,IL,60542,RANGE_INTERPOLATED,41.8064405,-88.3244173,"25 E State St, North Aurora, IL 60542, USA"
6893,North Chicago Police Department,Street Address,"1850 Lewis Ave  North Chicago, IL 60064","1850 Lewis Ave North Chicago, IL 60064",1850 Lewis Ave,,North Chicago,IL,60064,ROOFTOP,42.3256445,-87.856888,"1850 Lewis Ave, North Chicago, IL 60064, USA"
6894,North Pekin Police Department,Street Address,"318 North Main St  North Pekin, IL 61554","318 North Main St North Pekin, IL 61554",318 North Main St,,North Pekin,IL,61554,RANGE_INTERPOLATED,40.6208082,-89.61987839999999,"318 N Main St, Marquette Heights, IL 61554, USA"
6895,Northbrook Police Department,Street Address,"1401 Landwehr Rd  Northbrook, IL 60062","1401 Landwehr Rd Northbrook, IL 60062",1401 Landwehr Rd,,Northbrook,IL,60062,ROOFTOP,42.1274068,-87.8583187,"1401 Landwehr Rd, Northbrook, IL 60062, USA"
6898,Northfield Police Department,Street Address,"350 Walnut Ave  Northfield, IL 60093","350 Walnut Ave Northfield, IL 60093",350 Walnut Ave,,Northfield,IL,60093,ROOFTOP,42.1011305,-87.76993949999999,"350 Walnut St, Northfield, IL 60093, USA"
6899,Northlake Police Department,Street Address,"55 E North Avenue  Northlake, IL 60164","55 E North Avenue Northlake, IL 60164",55 E North Avenue,,Northlake,IL,60164,ROOFTOP,41.906755,-87.90045579999999,"55 E North Ave, Northlake, IL 60164, USA"
6901,Oak Brook Police Department,Street Address,"1200 Oak Brook Road  Oak Brook, IL 60523","1200 Oak Brook Road Oak Brook, IL 60523",1200 Oak Brook Road,,Oak Brook,IL,60523,ROOFTOP,41.8330813,-87.9478541,"1200 Oak Brook Rd, Oak Brook, IL 60523, USA"
6903,Oak Forest Police Department,Street Address,"15440 S Central Ave  Oak Forest, IL 60452","15440 S Central Ave Oak Forest, IL 60452",15440 S Central Ave,,Oak Forest,IL,60452,ROOFTOP,41.61141509999999,-87.7570157,"15440 Central Ave, Oak Forest, IL 60452, USA"
6904,Oak Lawn Police Department,Street Address,"9446 S Raymond ave  Oak Lawn, IL 60453","9446 S Raymond ave Oak Lawn, IL 60453",9446 S Raymond ave,,Oak Lawn,IL,60453,ROOFTOP,41.7207331,-87.7535589,"9446 Raymond Ave, Oak Lawn, IL 60453, USA"
6905,Oak Park Police Department,Street Address,"1 Village Hall Plaza  Oak Park, IL 60302","1 Village Hall Plaza Oak Park, IL 60302",1 Village Hall Plaza,,Oak Park,IL,60302,ZIP CODE,41.894609,-87.789711,
6906,Oakbrook Terrace Police Department,Street Address,"17 W 275 Butterfield Rd  Oakbrook Terrace, IL 60181","17 W 275 Butterfield Rd Oakbrook Terrace, IL 60181",17 W 275 Butterfield Rd,,Oakbrook Terrace,IL,60181,RANGE_INTERPOLATED,41.8547514,-87.9638511,"275 Butterfield Rd, Oakbrook Terrace, IL 60181, USA"
6907,Oakland Police Department,Street Address,"15 E Main  Oakland, IL 61943","15 E Main Oakland, IL 61943",15 E Main,,Oakland,IL,61943,RANGE_INTERPOLATED,39.6549353,-88.0259157,"15 E Main St, Oakland, IL 61943, USA"
6910,Oblong Police Department,Street Address,"202 S. Range  Oblong, IL 62449","202 S. Range Oblong, IL 62449",202 S. Range,,Oblong,IL,62449,ROOFTOP,39.0006613,-87.9091778,"202 S Range St, Oblong, IL 62449, USA"
6912,Ogle County Sheriff's Office,Street Address,"103 Jefferson St  Oregon, IL 61061","103 Jefferson St Oregon, IL 61061",103 Jefferson St,,Oregon,IL,61061,ROOFTOP,42.0130426,-89.32969709999999,"103 Jefferson St, Oregon, IL 61061, USA"
6913,Oglesby Police Department,Street Address,"128 W Walnut Street  Oglesby, IL 61348","128 W Walnut Street Oglesby, IL 61348",128 W Walnut Street,,Oglesby,IL,61348,RANGE_INTERPOLATED,41.2951195,-89.06158219999999,"128 W Walnut St, Oglesby, IL 61348, USA"
6914,Okawville Police Department,Review Parsed Data,"P.O. Box 237304 N. Front Street Okawville, IL 62271","P.O. Box 237304 N. Front Street Okawville, IL 62271",N. Front Street,P.O. Box 237304,Okawville,IL,62271,GEOMETRIC_CENTER,38.4336772,-89.55058439999999,"N Front St, Okawville, IL 62271, USA"
6915,Olney Police Department,Street Address,"320 S Whittle Ave  Olney, IL 62450","320 S Whittle Ave Olney, IL 62450",320 S Whittle Ave,,Olney,IL,62450,RANGE_INTERPOLATED,38.72855819999999,-88.0848791,"320 S Whittle Ave, Olney, IL 62450, USA"
6916,Olympia Fields Police Department,Street Address,"20040 Governors Highway  Olympia Fields, IL 60461","20040 Governors Highway Olympia Fields, IL 60461",20040 Governors Highway,,Olympia Fields,IL,60461,ROOFTOP,41.5251735,-87.701683,"20040 Governors Hwy, Olympia Fields, IL 60461, USA"
6917,Onarga Police Department,Street Address,"113 West Seminary Avenue  Onarga, IL 60955","113 West Seminary Avenue Onarga, IL 60955",113 West Seminary Avenue,,Onarga,IL,60955,RANGE_INTERPOLATED,40.715,-88.0073848,"113 W Seminary Ave, Onarga, IL 60955, USA"
6918,Oregon Police Department,Street Address,"115 N 3Rd Street  Oregon, IL 61061","115 N 3Rd Street Oregon, IL 61061",115 N 3Rd Street,,Oregon,IL,61061,ROOFTOP,42.0152363,-89.3309474,"115 N 3rd St, Oregon, IL 61061, USA"
6919,Orland Hills Police Department,Street Address,"16039 South 94Th Ave  Orland Hills, IL 60477","16039 South 94Th Ave Orland Hills, IL 60477",16039 South 94Th Ave,,Orland Hills,IL,60477,ROOFTOP,41.5984761,-87.8472421,"16039 S 94th Ave, Orland Hills, IL 60487, USA"
6920,Orland Park Police Department,Street Address,"15100 Ravinia Ave  Orland Park, IL 60462","15100 Ravinia Ave Orland Park, IL 60462",15100 Ravinia Ave,,Orland Park,IL,60462,RANGE_INTERPOLATED,41.6158384,-87.85600629999999,"15100 Ravinia Ave, Orland Park, IL 60462, USA"
6921,Oswego Police Department,Street Address,"3525 US Highway 34  Oswego, IL 60543","3525 US Highway 34 Oswego, IL 60543",3525 US Highway 34,,Oswego,IL,60543,ROOFTOP,41.6945786,-88.3261691,"3525 US-34, Oswego, IL 60543, USA"
6922,Ottawa Police Department,Street Address,"301 W Lafayette St  Ottawa, IL 61350","301 W Lafayette St Ottawa, IL 61350",301 W Lafayette St,,Ottawa,IL,61350,RANGE_INTERPOLATED,41.349946,-88.84413099999999,"301 W Lafayette St, Ottawa, IL 61350, USA"
6923,Palatine Police Department,Street Address,"200 East Wood St  Palatine, IL 60067","200 East Wood St Palatine, IL 60067",200 East Wood St,,Palatine,IL,60067,ROOFTOP,42.11354679999999,-88.03883440000001,"200 E Wood St, Palatine, IL 60067, USA"
6924,Palestine Police Department,Street Address,"301 South Main  Palestine, IL 62451","301 South Main Palestine, IL 62451",301 South Main,,Palestine,IL,62451,RANGE_INTERPOLATED,39.0007963,-87.6129151,"301 S Main St, Palestine, IL 62451, USA"
6925,Palmyra Police Department,PO Box,"P.O. Box 167  Palmyra, IL 62674","P.O. Box 167 Palmyra, IL 62674",,P.O. Box 167,Palmyra,IL,62674,APPROXIMATE,39.4347699,-89.9959401,"Palmyra, IL 62674, USA"
6926,Palos Heights Police Department,Street Address,"7607 West College Drive  Palos Heights, IL 60463","7607 West College Drive Palos Heights, IL 60463",7607 West College Drive,,Palos Heights,IL,60463,ROOFTOP,41.6744225,-87.8081584,"7607 W College Dr, Palos Heights, IL 60463, USA"
6927,Palos Hills Police Department,Street Address,"8555 W. 103Rd Street  Palos Hills, IL 60465","8555 W. 103Rd Street Palos Hills, IL 60465",8555 W. 103Rd Street,,Palos Hills,IL,60465,ROOFTOP,41.703305,-87.8313477,"8555 W 103rd St, Palos Hills, IL 60465, USA"
6928,Palos Park Police Department,Street Address,"8999 W. 123Rd Street  Palos Park, IL 60464","8999 W. 123Rd Street Palos Park, IL 60464",8999 W. 123Rd Street,,Palos Park,IL,60464,ROOFTOP,41.6668364,-87.83949729999999,"8999 W 123rd St, Palos Park, IL 60464, USA"
6929,Pana Police Department,Street Address,"118 East 3Rd Street  Pana, IL 62557","118 East 3Rd Street Pana, IL 62557",118 East 3Rd Street,,Pana,IL,62557,RANGE_INTERPOLATED,39.3877164,-89.08112109999999,"118 E 3rd St, Pana, IL 62557, USA"
6930,Paris Police Department,Street Address,"211 W Washington  Paris, IL 61944","211 W Washington Paris, IL 61944",211 W Washington,,Paris,IL,61944,ROOFTOP,39.6102995,-87.6976444,"211 W Washington St, Paris, IL 61944, USA"
6932,Park Forest Police Department,Street Address,"200 Lakewood Blvd.  Park Forest, IL 60466","200 Lakewood Blvd. Park Forest, IL 60466",200 Lakewood Blvd.,,Park Forest,IL,60466,ROOFTOP,41.485394,-87.679366,"200 Lakewood Blvd, Park Forest, IL 60466, USA"
6933,Park Ridge Police Department,Street Address,"200 South Vine Ave  Park Ridge, IL 60068","200 South Vine Ave Park Ridge, IL 60068",200 South Vine Ave,,Park Ridge,IL,60068,ROOFTOP,42.0085103,-87.8303566,"200 Vine Ave, Park Ridge, IL 60068, USA"
6936,Pawnee Police Department,Street Address,"617 7Th St  Pawnee, IL 62558","617 7Th St Pawnee, IL 62558",617 7Th St,,Pawnee,IL,62558,RANGE_INTERPOLATED,39.591502,-89.5811006,"617 7th St, Pawnee, IL 62558, USA"
6937,Paxton Police Department,Street Address,"145 S. Market St.  Paxton, IL 60957","145 S. Market St. Paxton, IL 60957",145 S. Market St.,,Paxton,IL,60957,RANGE_INTERPOLATED,40.4603334,-88.09758839999999,"145 S Market St, Paxton, IL 60957, USA"
6938,Pecatonica Police Department,Review Parsed Data,"P.O. Box 82405 Main St Pecatonica, IL 61063","P.O. Box 82405 Main St Pecatonica, IL 61063",Main St,P.O. Box 82405,Pecatonica,IL,61063,GEOMETRIC_CENTER,42.31120629999999,-89.3593841,"Main St, Pecatonica, IL 61063, USA"
6940,Pekin Police Department,Street Address,"111  S. Capital  Pekin, IL 61554","111 S. Capital Pekin, IL 61554",111 S. Capital,,Pekin,IL,61554,ROOFTOP,40.5684999,-89.649811,"111 S Capitol St, Pekin, IL 61554, USA"
6941,Peoria County Sheriff's Office,Street Address,"301 N Maxwell Rd  Peoria, IL 61604","301 N Maxwell Rd Peoria, IL 61604",301 N Maxwell Rd,,Peoria,IL,61604,ROOFTOP,40.6904566,-89.6960153,"301 N Maxwell Rd, Peoria, IL 61604, USA"
6942,Peoria Heights Police Department,Street Address,"4901 N. Prospect Rd  Peoria Heights, IL 61616","4901 N. Prospect Rd Peoria Heights, IL 61616",4901 N. Prospect Rd,,Peoria Heights,IL,61616,ROOFTOP,40.74657440000001,-89.5745254,"4901 N Prospect Rd, Peoria Heights, IL 61616, USA"
6944,Peoria Police Department,Street Address,"600 Sw Adams  Peoria, IL 61602","600 Sw Adams Peoria, IL 61602",600 Sw,,Adams Peoria,IL,61602,ROOFTOP,40.687256,-89.59628119999999,"600 SW Adams St, Peoria, IL 61605, USA"
6946,Peotone Police Department,Street Address,"208 E Main StP. O. Box 459 Peotone, IL 60468","208 E Main St P. O. Box 459 Peotone, IL 60468",208 E Main St,P. O. Box 459,Peotone,IL,60468,RANGE_INTERPOLATED,41.3332701,-87.78965210000001,"208 E Main St, Peotone, IL 60468, USA"
6947,Percy Police Department,Street Address,"201 E PineP. O. Box 99 Percy, IL 62272","201 E Pine P. O. Box 99 Percy, IL 62272",201 E Pine,P. O. Box 99,Percy,IL,62272,RANGE_INTERPOLATED,38.0166181,-89.6176883,"201 E Pine St, Percy, IL 62272, USA"
6948,Perry County Sheriff's Office,Review Parsed Data,"P.O. Box 35012 E Water St Pinckneyville, IL 62274","P.O. Box 35012 E Water St Pinckneyville, IL 62274",E Water St,P.O. Box 35012,Pinckneyville,IL,62274,GEOMETRIC_CENTER,38.0796442,-89.3746123,"E Water St, Pinckneyville, IL 62274, USA"
6950,Petersburg Police Department,Street Address,"101 East Sheridan StreetP.O. Box 139 Petersburg, IL 62675","101 East Sheridan Street P.O. Box 139 Petersburg, IL 62675",101 East Sheridan Street,P.O. Box 139,Petersburg,IL,62675,RANGE_INTERPOLATED,40.012049,-89.8495958,"101 E Sheridan Rd, Petersburg, IL 62675, USA"
6952,Pike County Sheriff's Office,Street Address,"204 E Adams St  Pittsfield, IL 62363","204 E Adams St Pittsfield, IL 62363",204 E Adams St,,Pittsfield,IL,62363,RANGE_INTERPOLATED,39.6079209,-90.80452299999999,"204 E Adams St, Pittsfield, IL 62363, USA"
6953,Pinckneyville Police Department,Street Address,"104 South Walnut Street  Pinckneyville, IL 62274","104 South Walnut Street Pinckneyville, IL 62274",104 South Walnut Street,,Pinckneyville,IL,62274,ROOFTOP,38.0792558,-89.38273129999999,"104 S Walnut St, Pinckneyville, IL 62274, USA"
6955,Pittsfield Police Department,Street Address,"215 N Monroe St  Pittsfield, IL 62363","215 N Monroe St Pittsfield, IL 62363",215 N Monroe St,,Pittsfield,IL,62363,RANGE_INTERPOLATED,39.6080954,-90.804582,"215 N Monroe St, Pittsfield, IL 62363, USA"
6956,Plainfield Police Department,Street Address,"14300 S. Coil Plus Drive  Plainfield, IL 60544","14300 S. Coil Plus Drive Plainfield, IL 60544",14300 S. Coil Plus Drive,,Plainfield,IL,60544,ROOFTOP,41.6212319,-88.21756309999999,"14300 Coil Plus Dr, Plainfield, IL 60544, USA"
6957,Plano Police Department,Street Address,"9 E North St  Plano, IL 60545","9 E North St Plano, IL 60545",9 E North St,,Plano,IL,60545,RANGE_INTERPOLATED,41.6635472,-88.5375455,"9 E North St, Plano, IL 60545, USA"
6958,Pleasant Hill Police Department,PO Box,"P. O. Box 187  Pleasant Hill, IL 62366","P. O. Box 187 Pleasant Hill, IL 62366",,P. O. Box 187,Pleasant Hill,IL,62366,APPROXIMATE,39.4433806,-90.8723526,"Pleasant Hill, IL 62366, USA"
6959,Pleasant Plains Police Department,Street Address,"200 W 4Th St  Pleasant Plains, IL 62677","200 W 4Th St Pleasant Plains, IL 62677",200 W 4Th St,,Pleasant Plains,IL,62677,RANGE_INTERPOLATED,39.8758325,-89.921742,"200 W 4th St, Pleasant Plains, IL 62677, USA"
6960,Pocahontas Police Department,Street Address,"101 W. Kavanaugh St.  Pocahontas, IL 62275","101 W. Kavanaugh St. Pocahontas, IL 62275",101 W. Kavanaugh St.,,Pocahontas,IL,62275,RANGE_INTERPOLATED,38.8265157,-89.540359,"101 E Kavanaugh St, Pocahontas, IL 62275, USA"
6961,Polo Police Department,Street Address,"116 South Franklin Avenue  Polo, IL 61064","116 South Franklin Avenue Polo, IL 61064",116 South Franklin Avenue,,Polo,IL,61064,RANGE_INTERPOLATED,41.9859561,-89.5775974,"116 S Franklin Ave, Polo, IL 61064, USA"
6962,Pontiac Police Department,Street Address,"413 N Mill Street  Pontiac, IL 61764","413 N Mill Street Pontiac, IL 61764",413 N Mill Street,,Pontiac,IL,61764,RANGE_INTERPOLATED,40.8812666,-88.6297922,"413 N Mill St, Pontiac, IL 61764, USA"
6963,Pontoon Beach Police Department,Street Address,"#3 Regency Parkway  Pontoon Beach, IL 62040","#3 Regency Parkway Pontoon Beach, IL 62040",# 3 Regency Parkway,,Pontoon Beach,IL,62040,RANGE_INTERPOLATED,38.7459613,-90.0726085,"3 Regency Pkwy, Pontoon Beach, IL 62040, USA"
6964,Pope County Sheriff's Office,PO Box,"P.O. Box 807216 E Decatur Golconda, IL 62938","P.O. Box 807216 E Decatur Golconda, IL 62938",,P.O. Box 807216,E Decatur Golconda,IL,62938,GEOMETRIC_CENTER,37.369371,-88.4867508,"Decatur St, Golconda, IL 62938, USA"
6966,Posen Police Department,Street Address,"2440 W. Walter Zimny Drive  Posen, IL 60469","2440 W. Walter Zimny Drive Posen, IL 60469",2440 W. Walter Zimny Drive,,Posen,IL,60469,ROOFTOP,41.6266011,-87.6807627,"2440 Walter Zimny Dr, Posen, IL 60469, USA"
6969,Princeton Police Department,Street Address,"605 Elm Place  Princeton, IL 61356","605 Elm Place Princeton, IL 61356",605 Elm Place,,Princeton,IL,61356,RANGE_INTERPOLATED,41.3842222,-89.4563615,"605 Elm Pl, Princeton, IL 61356, USA"
6970,Prophetstown Police Department,Street Address,"339 Washington St  Prophetstown, IL 61277","339 Washington St Prophetstown, IL 61277",339 Washington St,,Prophetstown,IL,61277,ROOFTOP,41.66969599999999,-89.93644309999999,"339 Washington St, Prophetstown, IL 61277, USA"
6971,Prospect Heights Police Department,Street Address,"14 E. Camp Mcdonald Road  Prospect Heights, IL 60070","14 E. Camp Mcdonald Road Prospect Heights, IL 60070",14 E. Camp Mcdonald Road,,Prospect Heights,IL,60070,ROOFTOP,42.0957437,-87.9347009,"14 E Camp McDonald Rd, Prospect Heights, IL 60070, USA"
6972,Pulaski County Sheriff's Office,Street Address,"500 Illinois Ave  Mound City, IL 62963","500 Illinois Ave Mound City, IL 62963",500 Illinois Ave,,Mound City,IL,62963,ROOFTOP,37.088985,-89.16214099999999,"500 Illinois Ave, Mound City, IL 62963, USA"
6973,Putnam County Sheriff's Office,Street Address,"120 N Fourth St  Hennepin, IL 61327","120 N Fourth St Hennepin, IL 61327",120 N Fourth St,,Hennepin,IL,61327,RANGE_INTERPOLATED,41.2539794,-89.3425908,"120 N 4th St, Hennepin, IL 61327, USA"
6974,Quincy Police Department,Street Address,"110 South 8Th St.  Quincy, IL 62301","110 South 8Th St. Quincy, IL 62301",110 South 8Th St.,,Quincy,IL,62301,ROOFTOP,39.9315816,-91.40367839999999,"110 S 8th St, Quincy, IL 62301, USA"
6976,Randolph County Sheriff's Office,Street Address,"200 W Buena Vista St  Chester, IL 62233","200 W Buena Vista St Chester, IL 62233",200 W Buena Vista St,,Chester,IL,62233,RANGE_INTERPOLATED,37.9033443,-89.828223,"200 W Buena Vista St, Chester, IL 62233, USA"
6977,Rankin Police Department,Street Address,"116 S Main St  Rankin, IL 60960","116 S Main St Rankin, IL 60960",116 S Main St,,Rankin,IL,60960,RANGE_INTERPOLATED,40.4629729,-87.89662390000001,"116 S Main St, Rankin, IL 60960, USA"
6978,Rantoul Police Department,Street Address,"109 East Grove Ave.  Rantoul, IL 61866","109 East Grove Ave. Rantoul, IL 61866",109 East Grove Ave.,,Rantoul,IL,61866,ROOFTOP,40.3122872,-88.15775860000001,"109 E Grove Ave, Rantoul, IL 61866, USA"
6979,Raymond Police Department,Review Parsed Data,"P. O. Box 87305 E Broad St Raymond, IL 62560","P. O. Box 87305 E Broad St Raymond, IL 62560",E Broad St,P. O. Box 87305,Raymond,IL,62560,GEOMETRIC_CENTER,39.31867039999999,-89.57039979999999,"E Broad St, Raymond, IL 62560, USA"
6980,Red Bud Police Department,Street Address,"200 E Market Street  Red Bud, IL 62278","200 E Market Street Red Bud, IL 62278",200 E Market Street,,Red Bud,IL,62278,ROOFTOP,38.2115033,-89.9930084,"200 E Market St, Red Bud, IL 62278, USA"
6982,Richland County Sheriff's Office,Street Address,"211 W Market St  Olney, IL 62450","211 W Market St Olney, IL 62450",211 W Market St,,Olney,IL,62450,ROOFTOP,38.7300497,-88.0854981,"211 W Market St, Olney, IL 62450, USA"
6983,Richmond Police Department,Street Address,"5600 Hunter Drive  Richmond, IL 60071","5600 Hunter Drive Richmond, IL 60071",5600 Hunter Drive,,Richmond,IL,60071,ROOFTOP,42.4667425,-88.3059212,"5600 Hunter Dr, Richmond, IL 60071, USA"
6984,Richton Park Police Department,Street Address,"4455 W Sauk Trail  Richton Park, IL 60471","4455 W Sauk Trail Richton Park, IL 60471",4455 W Sauk Trail,,Richton Park,IL,60471,ROOFTOP,41.48349,-87.72440499999999,"4455 Sauk Trail, Richton Park, IL 60471, USA"
6985,Ridge Farm Police Department,Street Address,"8 W Owen St  Ridge Farm, IL 61870","8 W Owen St Ridge Farm, IL 61870",8 W Owen,,St Ridge Farm,IL,61870,RANGE_INTERPOLATED,39.8962972,-87.6539081,"8 W Owen St, Ridge Farm, IL 61870, USA"
6986,Ridgway Police Department,Street Address,"110 N. Crawford StreetP. O. Box 431 Ridgway, IL 62979","110 N. Crawford Street P. O. Box 431 Ridgway, IL 62979",110 N. Crawford Street,P. O. Box 431,Ridgway,IL,62979,RANGE_INTERPOLATED,37.7992867,-88.26118749999999,"110 N Crawford St, Ridgway, IL 62979, USA"
